0.38,0.3939,0.46,0.4179,130
0.42,0.4242,0.38,0.4179,273
0.38,0.3939,0.4,0.4925,267
0.36,0.3333,0.43,0.2985,160
0.34,0.2879,0.46,0.5224,89
0.32,0.303,0.49,0.2985,46
0.3,0.2879,0.49,0.2836,26
0.3,0.3182,0.49,0.1045,15
0.26,0.2727,0.6,0.1343,2
0.26,0.2727,0.6,0.1343,4
0.24,0.2424,0.65,0.1343,1
0.24,0.2576,0.7,0.1045,13
0.24,0.2576,0.7,0.1045,56
0.26,0.2727,0.65,0.1045,133
0.36,0.3333,0.46,0.2537,165
0.4,0.4091,0.37,0.3881,69
0.42,0.4242,0.38,0.3881,93
0.44,0.4394,0.41,0.2537,134
0.46,0.4545,0.38,0.4925,112
0.52,0.5,0.32,0.3284,117
0.54,0.5152,0.28,0.4179,169
0.52,0.5,0.32,0.4478,356
0.52,0.5,0.29,0.3582,325
0.5,0.4848,0.31,0.2985,232
0.46,0.4545,0.41,0.2836,102
0.46,0.4545,0.41,0.2836,84
0.46,0.4545,0.41,0.2985,40
0.46,0.4545,0.41,0.2836,20
0.42,0.4242,0.47,0.1343,13
0.36,0.3485,0.66,0.194,3
0.34,0.3333,0.76,0.194,1
0.34,0.3182,0.76,0.2239,6
0.32,0.303,0.81,0.2537,64
0.34,0.3333,0.76,0.1642,160
0.4,0.4091,0.66,0.1343,170
0.42,0.4242,0.67,0.1045,95
0.46,0.4545,0.55,0,122
0.46,0.4545,0.55,0,153
0.52,0.5,0.48,0.0896,135
0.6,0.6212,0.38,0.1045,160
0.6,0.6212,0.35,0,213
0.52,0.5,0.52,0.2836,343
0.48,0.4697,0.55,0.2537,333
0.46,0.4545,0.59,0.2985,226
0.44,0.4394,0.67,0.2836,108
0.4,0.4091,0.76,0.194,81
0.38,0.3939,0.76,0.2537,54
0.36,0.3485,0.76,0.2239,25
0.34,0.3333,0.76,0.1343,9
0.34,0.3333,0.76,0.1642,1
0.34,0.3333,0.86,0.1343,1
0.32,0.3182,0.87,0.194,9
0.34,0.3636,0.87,0,35
0.34,0.3333,0.87,0.1642,113
0.36,0.3485,0.76,0.194,185
0.36,0.3333,0.71,0.2836,73
0.4,0.4091,0.62,0.3881,98
0.38,0.3939,0.66,0.2239,80
0.36,0.3333,0.76,0.2836,42
0.34,0.3182,0.87,0.2239,25
0.32,0.303,0.93,0.2537,60
0.32,0.303,0.93,0.2537,148
0.32,0.303,0.93,0.2537,62
0.3,0.2727,0.93,0.4179,53
0.3,0.2879,0.93,0.2537,54
0.3,0.2727,0.93,0.2985,51
0.3,0.2879,0.93,0.2239,35
0.3,0.2879,0.87,0.2239,31
0.3,0.303,0.87,0.1343,20
0.3,0.2879,1,0.2537,14
0.3,0.2727,1,0.2537,3
0.3,0.2879,0.93,0.2239,5
0.3,0.2879,0.93,0.194,13
0.3,0.303,0.93,0.1642,21
0.34,0.3485,0.87,0.1045,98
0.34,0.3333,0.87,0.1343,133
0.36,0.3636,0.81,0,142
0.36,0.3485,0.81,0.1343,202
0.36,0.3788,0.81,0,222
0.36,0.3788,0.87,0,201
0.38,0.3939,0.82,0,191
0.38,0.3939,0.82,0.0896,257
0.38,0.3939,0.82,0.1045,177
0.38,0.3939,0.82,0.1343,130
0.36,0.3485,0.93,0.1343,75
0.36,0.3485,0.93,0.1343,87
0.38,0.3939,0.87,0.0896,57
0.38,0.3939,0.87,0.0896,53
0.38,0.3939,0.87,0.1343,37
0.38,0.3939,0.87,0.1343,16
0.36,0.3636,0.93,0.1045,5
0.36,0.3636,0.93,0.0896,4
0.36,0.3636,0.93,0.0896,4
0.36,0.3636,1,0.0896,10
0.38,0.3939,0.94,0.1343,81
0.4,0.4091,0.87,0,150
0.4,0.4091,0.87,0.1343,202
0.42,0.4242,0.88,0.1343,230
0.46,0.4545,0.82,0.1045,263
0.5,0.4848,0.77,0.2239,297
0.52,0.5,0.72,0.1642,288
0.52,0.5,0.72,0.194,236
0.5,0.4848,0.77,0.194,240
0.5,0.4848,0.77,0.194,131
0.44,0.4394,0.88,0.194,95
0.44,0.4394,0.94,0.2537,57
0.46,0.4545,0.88,0.3582,32
0.48,0.4697,0.88,0.3284,23
0.46,0.4545,0.94,0.2836,4
0.46,0.4545,0.94,0.194,1
0.46,0.4545,0.94,0.194,13
0.46,0.4545,1,0.2239,61
0.5,0.4848,0.88,0.2239,176
0.52,0.5,0.88,0.2836,314
0.56,0.5303,0.83,0.2985,96
0.6,0.5909,0.73,0.2985,104
0.6,0.5909,0.73,0.3284,134
0.64,0.6061,0.69,0.4179,139
0.72,0.6667,0.54,0.3582,145
0.74,0.6667,0.48,0.5224,235
0.74,0.6667,0.48,0.5224,452
0.72,0.6667,0.51,0.3881,383
0.72,0.6667,0.51,0.4478,284
0.68,0.6364,0.57,0.5224,166
0.64,0.6212,0.5,0.2836,91
0.58,0.5455,0.6,0,54
0.62,0.6212,0.5,0.1045,24
0.62,0.6212,0.5,0.0896,13
0.6,0.6212,0.53,0.1343,14
0.56,0.5303,0.64,0.1343,6
0.54,0.5152,0.68,0.1343,16
0.54,0.5152,0.68,0.2836,58
0.54,0.5152,0.68,0.2239,189
0.48,0.4697,0.88,0.3881,226
0.5,0.4848,0.82,0.4179,40
0.52,0.5,0.77,0.3582,49
0.56,0.5303,0.64,0.4627,92
0.54,0.5152,0.68,0.2836,106
0.5,0.4848,0.82,0.2836,44
0.48,0.4697,0.77,0.3881,99
0.44,0.4394,0.77,0.2239,291
0.44,0.4394,0.77,0.2239,224
0.42,0.4242,0.82,0.2836,130
0.42,0.4242,0.82,0.2836,103
0.4,0.4091,0.94,0.2985,54
0.4,0.4091,0.94,0.2537,39
0.4,0.4091,1,0.2985,15
0.4,0.4091,1,0.2985,1
0.4,0.4091,1,0.2985,2
0.4,0.4091,0.94,0.3284,3
0.38,0.3939,0.94,0.2537,5
0.38,0.3939,0.94,0.2239,34
0.36,0.3485,1,0.2239,70
0.38,0.3939,0.94,0.194,164
0.4,0.4091,0.87,0.194,46
0.42,0.4242,0.82,0.194,61
0.42,0.4242,0.82,0.2537,95
0.44,0.4394,0.77,0.194,61
0.42,0.4242,0.77,0.2537,106
0.46,0.4545,0.67,0.2836,142
0.46,0.4545,0.67,0.2985,309
0.44,0.4394,0.62,0.3881,321
0.44,0.4394,0.62,0.2537,175
0.44,0.4394,0.62,0.2537,126
0.42,0.4242,0.67,0.194,99
0.4,0.4091,0.71,0.1343,62
0.38,0.3939,0.76,0.1343,21
0.38,0.3939,0.76,0.2239,10
0.36,0.3485,0.76,0.1343,3
0.34,0.3636,0.76,0,9
0.34,0.3485,0.76,0.0896,14
0.34,0.3485,0.76,0.1045,70
0.38,0.3939,0.66,0,193
0.42,0.4242,0.58,0.1642,337
0.5,0.4848,0.51,0.194,89
0.52,0.5,0.45,0.1642,115
0.54,0.5152,0.42,0.1343,145
0.56,0.5303,0.37,0.2239,159
0.56,0.5303,0.35,0.0896,137
0.6,0.6061,0.26,0.1045,202
0.6,0.6061,0.28,0,388
0.56,0.5303,0.3,0,337
0.54,0.5152,0.32,0,259
0.5,0.4848,0.51,0.194,169
0.48,0.4697,0.55,0.1045,104
0.46,0.4545,0.59,0.1045,47
0.44,0.4394,0.67,0,27
0.44,0.4394,0.62,0,15
0.4,0.4091,0.76,0,18
0.38,0.3939,0.82,0.0896,3
0.36,0.3636,0.81,0.1045,13
0.36,0.3636,0.81,0.0896,47
0.4,0.4091,0.71,0.1642,149
0.44,0.4394,0.62,0.2985,300
0.5,0.4848,0.55,0.194,122
0.52,0.5,0.55,0.194,136
0.52,0.5,0.55,0.2836,200
0.54,0.5152,0.52,0.2537,180
0.54,0.5152,0.52,0.2537,163
0.52,0.5,0.55,0.4925,243
0.5,0.4848,0.63,0.3881,331
0.46,0.4545,0.67,0.3881,263
0.42,0.4242,0.77,0.3881,209
0.4,0.4091,0.76,0.3284,118
0.38,0.3939,0.82,0.3881,80
0.36,0.3485,0.81,0.194,64
0.36,0.3485,0.81,0.2239,43
0.36,0.3333,0.87,0.2836,33
0.36,0.3485,0.87,0.1343,24
0.36,0.3485,0.87,0.2239,5
0.38,0.3939,0.87,0.2836,4
0.4,0.4091,0.82,0.3284,10
0.4,0.4091,0.82,0.4179,21
0.4,0.4091,0.87,0.3582,45
0.42,0.4242,0.94,0.3881,22
0.42,0.4242,0.94,0.4478,31
0.46,0.4545,0.88,0.5821,32
0.46,0.4545,0.94,0.5224,58
0.52,0.5,0.83,0.5821,63
0.5,0.4848,0.88,0.4627,33
0.5,0.4848,0.88,0.5821,15
0.5,0.4848,0.94,0.3881,38
0.52,0.5,0.94,0.4179,71
0.44,0.4394,0.94,0.2239,53
0.42,0.4242,1,0,24
0.44,0.4394,0.77,0.2836,35
0.44,0.4394,0.77,0.2836,33
0.42,0.4242,0.67,0.2239,31
0.4,0.4091,0.62,0.194,29
0.36,0.3636,0.76,0.1045,7
0.36,0.3485,0.71,0.1642,3
0.36,0.3182,0.66,0.4478,8
0.36,0.3333,0.5,0.3582,16
0.38,0.3939,0.46,0.3881,43
0.42,0.4242,0.44,0.4478,211
0.46,0.4545,0.41,0.4179,304
0.46,0.4545,0.38,0.3881,354
0.5,0.4848,0.34,0.3881,343
0.52,0.5,0.34,0.3881,361
0.54,0.5152,0.3,0.3582,343
0.56,0.5303,0.3,0.4478,306
0.56,0.5303,0.3,0.3881,277
0.56,0.5303,0.3,0.2985,210
0.52,0.5,0.36,0.194,141
0.5,0.4848,0.39,0.1045,70
0.44,0.4394,0.67,0.1642,56
0.46,0.4545,0.47,0.0896,39
0.46,0.4545,0.47,0.1343,19
0.42,0.4242,0.67,0.1045,16
0.4,0.4091,0.87,0.1642,6
0.4,0.4091,0.76,0.0896,16
0.4,0.4091,0.82,0,54
0.46,0.4545,0.63,0,168
0.46,0.4545,0.63,0,297
0.52,0.5,0.55,0.1045,109
0.54,0.5152,0.52,0.0896,123
0.56,0.5303,0.49,0.0896,184
0.56,0.5303,0.49,0.1642,169
0.58,0.5455,0.49,0.194,144
0.6,0.6212,0.46,0.2836,205
0.58,0.5455,0.49,0.2836,428
0.64,0.6212,0.31,0.3582,362
0.56,0.5303,0.46,0.2537,286
0.6,0.6212,0.33,0.2985,165
0.52,0.5,0.55,0.2836,90
0.5,0.4848,0.59,0.2537,46
0.5,0.4848,0.55,0.2239,25
0.46,0.4545,0.63,0.2239,7
0.46,0.4545,0.67,0.2836,13
0.46,0.4545,0.67,0.0896,5
0.46,0.4545,0.72,0.194,18
0.48,0.4697,0.67,0,65
0.52,0.5,0.55,0,188
0.5,0.4848,0.68,0.1343,351
0.5,0.4848,0.72,0.2239,75
0.54,0.5152,0.68,0.1642,72
0.54,0.5152,0.64,0.0896,103
0.54,0.5152,0.68,0.2239,129
0.54,0.5152,0.64,0.194,107
0.56,0.5303,0.52,0.2985,192
0.56,0.5303,0.6,0.1045,411
0.54,0.5152,0.64,0.1343,421
0.5,0.4848,0.72,0.194,276
0.5,0.4848,0.72,0.2239,168
0.48,0.4697,0.77,0.0896,112
0.46,0.4545,0.88,0.0896,52
0.44,0.4394,0.88,0.1343,33
0.42,0.4242,0.94,0.1642,7
0.42,0.4242,0.94,0.1642,2
0.4,0.4091,1,0.1045,9
0.4,0.4091,0.94,0.194,15
0.42,0.4242,0.94,0.1642,64
0.44,0.4394,0.94,0,237
0.62,0.6061,0.69,0.4627,396
0.62,0.6061,0.69,0.0896,131
0.62,0.6061,0.69,0.0896,118
0.7,0.6515,0.48,0.3881,145
0.7,0.6515,0.48,0.3881,177
0.74,0.6515,0.4,0.4627,148
0.76,0.6667,0.35,0.3582,255
0.74,0.6515,0.37,0.4179,432
0.74,0.6515,0.3,0.3582,441
0.7,0.6364,0.32,0.2537,383
0.68,0.6212,0.32,0.1045,225
0.62,0.6212,0.41,0.2537,117
0.6,0.6212,0.4,0.3284,93
0.56,0.5303,0.43,0.3582,44
0.52,0.5,0.45,0.2239,26
0.5,0.4848,0.42,0.3881,13
0.44,0.4394,0.54,0.4478,6
0.42,0.4242,0.54,0.5522,14
0.4,0.4091,0.58,0.5821,75
0.42,0.4242,0.47,0.4627,198
0.4,0.4091,0.5,0.4925,365
0.42,0.4242,0.44,0.3582,98
0.44,0.4394,0.41,0.2836,133
0.46,0.4545,0.38,0.1642,199
0.48,0.4697,0.33,0.3284,177
0.5,0.4848,0.34,0.3881,228
0.52,0.5,0.27,0.3582,294
0.5,0.4848,0.29,0.1642,481
0.5,0.4848,0.25,0.2836,452
0.46,0.4545,0.28,0.2836,324
0.44,0.4394,0.3,0.1343,204
0.42,0.4242,0.38,0.0896,137
0.4,0.4091,0.43,0.1045,99
0.36,0.3485,0.62,0.194,33
0.36,0.3333,0.53,0.2537,24
0.36,0.3333,0.53,0.2985,9
0.34,0.3182,0.53,0.2836,3
0.34,0.3182,0.53,0.2239,16
0.34,0.3182,0.53,0.2836,49
0.34,0.3182,0.53,0.2836,180
0.34,0.3182,0.53,0.2537,346
0.36,0.3485,0.62,0.194,136
0.34,0.3333,0.66,0.194,106
0.34,0.3333,0.76,0.1343,80
0.34,0.3333,0.87,0.194,40
0.34,0.3182,0.87,0.2537,36
0.34,0.3333,0.87,0.1343,62
0.32,0.303,0.93,0.2239,69
0.32,0.303,0.93,0.2239,51
0.32,0.303,0.93,0.2239,55
0.32,0.303,0.87,0.2239,47
0.3,0.303,1,0.1343,24
0.32,0.3333,0.93,0.1045,17
0.32,0.3182,1,0.194,18
0.32,0.3182,1,0.194,16
0.32,0.3333,1,0.1343,17
0.34,0.3636,1,0,5
0.34,0.3636,1,0,7
0.34,0.3333,1,0.1642,11
0.34,0.3333,1,0.1642,19
0.36,0.3333,1,0.2537,47
0.42,0.4242,0.88,0.2239,129
0.46,0.4545,0.88,0.2239,232
0.52,0.5,0.83,0.4179,291
0.52,0.5,0.83,0.3881,312
0.58,0.5455,0.78,0.3582,391
0.6,0.5909,0.73,0.2836,426
0.6,0.5909,0.73,0.3284,383
0.58,0.5455,0.78,0.194,376
0.56,0.5303,0.83,0.2836,283
0.54,0.5152,0.88,0.2537,183
0.58,0.5455,0.78,0.2537,169
0.54,0.5152,0.88,0.1642,117
0.52,0.5,0.83,0.2239,96
0.5,0.4848,0.88,0.194,54
0.5,0.4848,0.88,0.194,72
0.5,0.4848,0.94,0.0896,5
0.5,0.4848,0.94,0.0896,12
0.5,0.4848,1,0,13
0.5,0.4848,1,0,27
0.52,0.5,0.94,0.2239,80
0.6,0.5758,0.78,0.1642,289
0.66,0.6212,0.65,0.1343,317
0.68,0.6364,0.65,0.2537,388
0.7,0.6515,0.58,0.2836,441
0.7,0.6515,0.54,0.3284,420
0.74,0.6667,0.48,0.3881,359
0.66,0.6212,0.65,0.2985,331
0.64,0.6061,0.69,0.1642,270
0.6,0.5606,0.83,0.2836,194
0.6,0.5606,0.83,0.2836,105
0.54,0.5152,1,0.1642,45
0.54,0.5152,1,0.0896,42
0.52,0.5,1,0,12
0.54,0.5152,1,0.0896,10
0.54,0.5152,1,0.0896,10
0.52,0.5,1,0,5
0.46,0.4545,1,0,17
0.5,0.4848,1,0,66
0.52,0.5,1,0.0896,196
0.56,0.5303,0.88,0.1045,353
0.64,0.6061,0.73,0.2239,125
0.64,0.6061,0.73,0.2239,147
0.66,0.6212,0.74,0.2537,188
0.7,0.6515,0.65,0.2239,203
0.72,0.6667,0.54,0.2239,146
0.7,0.6515,0.54,0.3582,239
0.7,0.6515,0.54,0.2985,521
0.68,0.6364,0.57,0.3582,499
0.66,0.6212,0.57,0.3284,382
0.66,0.6212,0.61,0.2836,237
0.6,0.5909,0.73,0.2985,106
0.58,0.5455,0.78,0.2836,62
0.62,0.6061,0.69,0.2836,27
0.62,0.5909,0.73,0.2836,21
0.56,0.5303,0.83,0.3284,26
0.56,0.5303,0.83,0.2537,6
0.54,0.5152,0.88,0.2537,16
0.56,0.5303,0.88,0.2239,80
0.58,0.5455,0.83,0.2985,270
0.58,0.5455,0.83,0.2985,449
0.66,0.6212,0.69,0.3582,120
0.68,0.6364,0.65,0.3881,172
0.7,0.6515,0.61,0.4179,186
0.74,0.6667,0.51,0.4478,176
0.72,0.6667,0.58,0.3284,155
0.7,0.6515,0.58,0.3881,291
0.68,0.6364,0.61,0.3582,521
0.68,0.6364,0.65,0.4478,528
0.64,0.6061,0.73,0.4179,328
0.64,0.6061,0.73,0.3582,234
0.6,0.5606,0.83,0.194,148
0.6,0.5606,0.83,0.2239,78
0.6,0.5606,0.83,0.2239,27
0.6,0.5606,0.83,0.2537,17
0.58,0.5455,0.88,0.2537,5
0.56,0.5303,0.94,0.2239,6
0.56,0.5303,0.94,0.2537,17
0.56,0.5303,0.94,0.2537,84
0.58,0.5455,0.88,0.2836,246
0.58,0.5455,0.88,0.3284,444
0.62,0.5758,0.83,0.2836,92
0.64,0.5909,0.78,0.2836,156
0.66,0.6061,0.78,0.3284,173
0.64,0.5909,0.78,0.2985,150
0.68,0.6364,0.74,0.2836,148
0.7,0.6515,0.7,0.3881,218
0.66,0.6061,0.83,0.3881,521
0.66,0.6061,0.83,0.3881,412
0.62,0.5909,0.78,0.2836,260
0.64,0.5758,0.83,0.3284,218
0.62,0.5606,0.88,0.3284,129
0.62,0.5606,0.88,0.3582,78
0.64,0.5909,0.78,0.3582,54
0.62,0.5758,0.83,0.3881,20
0.62,0.5758,0.83,0.4478,21
0.62,0.5758,0.83,0.4179,9
0.62,0.5758,0.83,0.3881,13
0.64,0.5909,0.78,0.4627,86
0.64,0.5909,0.78,0.4478,215
0.66,0.6061,0.78,0.4478,398
0.62,0.5606,0.88,0.2836,54
0.62,0.5758,0.83,0.2836,84
0.62,0.5909,0.78,0.2537,107
0.62,0.5758,0.83,0.2985,121
0.62,0.5758,0.83,0.2985,142
0.62,0.5909,0.78,0.2537,270
0.64,0.6212,0.47,0.3582,455
0.64,0.6212,0.47,0.3582,530
0.62,0.6212,0.43,0.2985,404
0.58,0.5455,0.43,0.2239,269
0.54,0.5152,0.45,0.1642,153
0.54,0.5152,0.39,0.0896,110
0.52,0.5,0.39,0.2836,48
0.5,0.4848,0.45,0.0896,31
0.46,0.4545,0.63,0.1045,10
0.46,0.4545,0.51,0.1343,6
0.46,0.4545,0.47,0.1343,25
0.5,0.4848,0.45,0.2836,71
0.52,0.5,0.42,0.194,240
0.54,0.5152,0.39,0.2985,421
0.56,0.5303,0.4,0.2836,156
0.6,0.6212,0.38,0.2239,157
0.56,0.5303,0.37,0.2836,223
0.56,0.5303,0.37,0.2985,308
0.6,0.6212,0.35,0.3284,248
0.54,0.5152,0.42,0.3582,299
0.52,0.5,0.45,0.3881,508
0.52,0.5,0.48,0.3582,439
0.46,0.4545,0.55,0.3284,270
0.48,0.4697,0.48,0.2239,194
0.42,0.4242,0.58,0.1642,146
0.44,0.4394,0.54,0.0896,113
0.44,0.4394,0.54,0.2537,106
0.44,0.4394,0.54,0.1642,74
0.44,0.4394,0.54,0.2239,65
0.42,0.4242,0.54,0.2239,7
0.42,0.4242,0.54,0.3881,7
0.4,0.4091,0.58,0.2836,21
0.4,0.4091,0.54,0.3881,48
0.4,0.4091,0.54,0.2985,91
0.48,0.4697,0.44,0.3881,279
0.5,0.4848,0.42,0.3582,321
0.52,0.5,0.42,0.3881,416
0.54,0.5152,0.39,0.2985,455
0.54,0.5152,0.39,0.2239,452
0.58,0.5455,0.37,0.194,464
0.56,0.5303,0.43,0.1343,407
0.54,0.5152,0.43,0.1343,371
0.54,0.5152,0.43,0.1343,387
0.44,0.4394,0.62,0.1343,224
0.44,0.4394,0.67,0.1045,143
0.44,0.4394,0.67,0.1045,125
0.42,0.4242,0.67,0.0896,96
0.42,0.4242,0.69,0.1045,59
0.42,0.4242,0.77,0.1045,50
0.4,0.4091,0.76,0.1045,17
0.4,0.4091,0.82,0.0896,10
0.4,0.4091,0.82,0.0896,13
0.42,0.4242,0.77,0.0896,33
0.44,0.4394,0.77,0.1343,59
0.48,0.4697,0.63,0.194,264
0.46,0.4545,0.82,0.1045,250
0.48,0.4697,0.77,0.1045,281
0.5,0.4848,0.63,0.1642,332
0.5,0.4848,0.68,0.1045,238
0.5,0.4848,0.72,0.194,214
0.48,0.4697,0.82,0.2537,196
0.46,0.4545,0.82,0.0896,159
0.46,0.4545,0.84,0.1045,178
0.46,0.4545,0.82,0,121
0.46,0.4545,0.82,0,100
0.46,0.4545,0.77,0.194,146
0.46,0.4545,0.72,0.1343,177
0.46,0.4545,0.72,0.1343,114
0.44,0.4394,0.77,0.2239,35
0.44,0.4394,0.77,0.1642,17
0.44,0.4394,0.77,0.1343,20
0.44,0.4394,0.88,0.1045,62
0.46,0.4545,0.82,0.3284,209
0.48,0.4697,0.77,0.2239,371
0.54,0.5152,0.77,0.2239,108
0.58,0.5455,0.73,0.2985,130
0.62,0.6061,0.69,0.2239,187
0.62,0.6061,0.69,0.194,170
0.64,0.6061,0.69,0.2239,181
0.66,0.6212,0.61,0.2239,269
0.66,0.6212,0.65,0.194,537
0.64,0.6061,0.65,0.194,518
0.62,0.6061,0.69,0.1343,314
0.62,0.6061,0.69,0.1343,218
0.6,0.5909,0.73,0,125
0.56,0.5303,0.83,0.194,64
0.56,0.5303,0.83,0.2239,16
0.56,0.5303,0.78,0.2537,14
0.56,0.5303,0.78,0.2537,5
0.52,0.5,0.88,0.2239,4
0.52,0.5,0.88,0.1343,14
0.52,0.5,0.94,0.1642,109
0.54,0.5152,0.88,0.2239,265
0.56,0.5303,0.83,0.2836,459
0.64,0.6061,0.69,0.3582,127
0.66,0.6212,0.65,0.3284,140
0.68,0.6364,0.61,0.4925,217
0.7,0.6515,0.58,0.6119,194
0.7,0.6515,0.58,0.5224,158
0.72,0.6667,0.54,0.4627,271
0.7,0.6515,0.54,0.4627,517
0.7,0.6515,0.48,0.4179,544
0.68,0.6364,0.57,0.3582,365
0.66,0.6212,0.61,0.194,290
0.58,0.5455,0.6,0.3881,113
0.56,0.5303,0.68,0.3284,62
0.52,0.5,0.77,0.1642,27
0.5,0.4848,0.82,0.2836,7
0.5,0.4848,0.82,0.2836,4
0.38,0.3939,0.94,0.3284,3
0.36,0.3333,0.87,0.3284,9
0.34,0.303,0.93,0.3881,21
0.34,0.303,0.93,0.3582,52
0.34,0.303,0.93,0.3881,79
0.34,0.3182,0.93,0.2836,31
0.4,0.4091,0.82,0.3284,72
0.44,0.4394,0.62,0.3582,124
0.46,0.4545,0.59,0.4478,143
0.5,0.4848,0.51,0.3881,107
0.5,0.4848,0.45,0.4627,195
0.4,0.4091,0.71,0.2537,410
0.42,0.4242,0.67,0.2537,396
0.42,0.4242,0.58,0.3582,296
0.4,0.4091,0.62,0.3284,191
0.38,0.3939,0.62,0.2239,89
0.36,0.3485,0.62,0.2239,57
0.36,0.3485,0.66,0.194,27
0.34,0.3333,0.71,0.194,10
0.34,0.3182,0.66,0.2239,5
0.34,0.3182,0.66,0.2537,7
0.34,0.3182,0.66,0.2537,30
0.34,0.3182,0.66,0.2537,89
0.38,0.3939,0.58,0.2537,271
0.42,0.4242,0.5,0.2537,440
0.5,0.4848,0.39,0.2836,128
0.52,0.5,0.36,0.4478,148
0.52,0.5,0.34,0.3582,196
0.54,0.5152,0.3,0.5821,192
0.54,0.5152,0.28,0.4478,154
0.58,0.5455,0.24,0.4179,269
0.56,0.5303,0.26,0.3881,533
0.56,0.5303,0.26,0.2836,520
0.54,0.5152,0.28,0.2239,361
0.5,0.4848,0.34,0.1642,258
0.48,0.4697,0.39,0.194,165
0.46,0.4545,0.41,0.194,115
0.44,0.4394,0.44,0.1642,56
0.4,0.4091,0.62,0.1642,32
0.38,0.3939,0.62,0.1045,16
0.36,0.3636,0.71,0.1045,1
0.34,0.3485,0.81,0.1045,16
0.36,0.3636,0.81,0.0896,82
0.4,0.4091,0.82,0,222
0.42,0.4242,0.77,0.2537,450
0.54,0.5152,0.49,0.3284,127
0.54,0.5152,0.49,0.3284,165
0.56,0.5303,0.49,0.3582,246
0.58,0.5455,0.4,0.3284,253
0.6,0.6212,0.4,0.4478,213
0.6,0.6212,0.4,0.2537,344
0.58,0.5455,0.4,0.3582,553
0.54,0.5152,0.52,0.3582,470
0.54,0.5152,0.52,0.3582,292
0.52,0.5,0.48,0.1045,190
0.46,0.4545,0.72,0.2239,151
0.44,0.4394,0.82,0.1343,120
0.42,0.4242,0.82,0.1343,86
0.42,0.4242,0.82,0.1045,58
0.42,0.4242,0.82,0.0896,52
0.4,0.4091,0.82,0.1045,5
0.46,0.4545,0.59,0.1343,7
0.42,0.4242,0.77,0.0896,13
0.48,0.4697,0.59,0,40
0.52,0.5,0.52,0.194,115
0.56,0.5303,0.49,0.2985,298
0.56,0.5303,0.43,0,347
0.6,0.6212,0.4,0.194,373
0.6,0.6212,0.35,0.2836,436
0.6,0.6212,0.35,0.1642,378
0.6,0.6212,0.38,0.194,342
0.58,0.5455,0.4,0.2239,354
0.58,0.5455,0.37,0.1642,289
0.56,0.5303,0.43,0.194,267
0.56,0.5303,0.43,0.1343,219
0.54,0.5152,0.49,0.194,120
0.5,0.4848,0.59,0.1045,119
0.5,0.4848,0.59,0.1045,100
0.52,0.5,0.55,0,64
0.48,0.4697,0.63,0,59
0.42,0.4242,0.82,0,10
0.44,0.4394,0.77,0,5
0.44,0.4394,0.82,0,6
0.46,0.4545,0.82,0,23
0.52,0.5,0.63,0.1343,86
0.58,0.5455,0.49,0.1343,244
0.58,0.5455,0.49,0.0896,340
0.6,0.6212,0.46,0.0896,382
0.6,0.6212,0.49,0.1343,390
0.6,0.6212,0.49,0,366
0.6,0.6212,0.46,0.1045,385
0.58,0.5455,0.49,0.2836,351
0.58,0.5455,0.49,0,268
0.56,0.5303,0.64,0,239
0.52,0.5,0.77,0.1343,174
0.5,0.4848,0.88,0.0896,115
0.46,0.4545,0.88,0.0896,50
0.46,0.4545,0.82,0.0896,53
0.44,0.4394,0.88,0,33
0.44,0.4394,0.94,0,8
0.42,0.4242,0.82,0.1642,4
0.42,0.4242,0.77,0.1642,23
0.44,0.4394,0.72,0.2537,89
0.48,0.4697,0.63,0.2537,237
0.52,0.5,0.55,0.2239,374
0.56,0.5303,0.52,0.194,119
0.6,0.6212,0.46,0.2239,125
0.6,0.6212,0.43,0.194,195
0.62,0.6212,0.38,0.2836,174
0.62,0.6212,0.41,0.2239,162
0.64,0.6212,0.38,0.2239,304
0.62,0.6212,0.38,0.2537,598
0.62,0.6212,0.38,0.2985,524
0.58,0.5455,0.43,0.194,384
0.54,0.5152,0.49,0.194,239
0.52,0.5,0.68,0.0896,116
0.5,0.4848,0.68,0.0896,61
0.48,0.4697,0.63,0,18
0.46,0.4545,0.59,0.0896,15
0.44,0.4394,0.58,0.1343,5
0.42,0.4242,0.62,0.2537,2
0.4,0.4091,0.66,0.2239,29
0.42,0.4242,0.67,0.1343,112
0.44,0.4394,0.62,0.1343,314
0.5,0.4848,0.51,0.1045,425
0.56,0.5303,0.37,0.0896,127
0.56,0.5303,0.43,0.1343,125
0.6,0.6212,0.38,0,217
0.62,0.6212,0.38,0.2537,202
0.62,0.6212,0.33,0,176
0.66,0.6212,0.31,0.1045,327
0.64,0.6212,0.33,0,611
0.64,0.6212,0.29,0.1343,550
0.6,0.6212,0.43,0.2239,434
0.54,0.5152,0.6,0.1343,291
0.52,0.5,0.55,0.1045,150
0.52,0.5,0.59,0.1343,81
0.52,0.5,0.55,0.1343,38
0.5,0.4848,0.59,0.1045,20
0.52,0.5,0.59,0,10
0.48,0.4697,0.88,0.1343,2
0.46,0.4545,0.88,0.1343,20
0.46,0.4545,0.82,0.1343,99
0.48,0.4697,0.72,0.194,318
0.48,0.4697,0.77,0.2537,442
0.54,0.5152,0.68,0.0896,154
0.56,0.5303,0.64,0.0896,141
0.6,0.6212,0.56,0,226
0.62,0.6212,0.5,0,193
